-181.158, -43.880, 13.388, 23.083
-181.156, -44.327, 13.431, 23.116
-181.153, -44.776, 13.474, 23.149
-181.151, -45.226, 13.517, 23.182
-181.149, -45.678, 13.560, 23.215
-181.146, -46.131, 13.604, 23.248
-181.144, -46.586, 13.647, 23.281
-181.142, -47.042, 13.691, 23.314
-181.139, -47.499, 13.734, 23.347
-181.137, -47.958, 13.778, 23.380
-181.134, -48.419, 13.822, 23.413
-181.132, -48.880, 13.866, 23.446
-181.129, -49.344, 13.911, 23.479
-181.127, -49.809, 13.955, 23.512
-181.125, -50.275, 14.000, 23.545
-181.122, -50.743, 14.044, 23.578
-181.120, -51.212, 14.089, 23.611
-181.117, -51.683, 14.134, 23.644
-181.114, -52.155, 14.179, 23.677
-181.112, -52.629, 14.224, 23.710
-181.109, -53.104, 14.269, 23.743
-181.107, -53.581, 14.315, 23.776
-181.104, -54.059, 14.361, 23.809
-181.101, -54.539, 14.406, 23.842
-181.099, -55.020, 14.452, 23.875
-181.096, -55.503, 14.498, 23.908
-181.093, -55.988, 14.544, 23.941
-181.091, -56.474, 14.591, 23.974
-181.088, -56.961, 14.637, 24.007
-181.085, -57.450, 14.684, 24.040
-181.083, -57.941, 14.731, 24.073
-181.080, -58.433, 14.777, 24.106
-181.077, -58.927, 14.824, 24.139
-181.074, -59.422, 14.872, 24.172
-181.071, -59.919, 14.919, 24.205
-181.069, -60.418, 14.966, 24.238
-181.066, -60.918, 15.014, 24.271
-181.063, -61.419, 15.062, 24.304
-181.060, -61.923, 15.110, 24.337
-181.057, -62.428, 15.158, 24.370
-181.054, -62.934, 15.206, 24.403
-181.051, -63.442, 15.254, 24.436
-181.048, -63.952, 15.303, 24.469
-181.045, -64.463, 15.351, 24.502
-181.042, -64.976, 15.400, 24.535
-181.039, -65.491, 15.449, 24.568
-181.036, -66.007, 15.498, 24.601
-181.033, -66.525, 15.547, 24.634
-181.030, -67.044, 15.597, 24.667
-181.026, -67.565, 15.646, 24.700
-181.023, -68.088, 15.696, 24.733
-181.020, -68.613, 15.745, 24.766
-181.017, -69.139, 15.795, 24.799
-181.014, -69.667, 15.846, 24.832
-181.010, -70.196, 15.896, 24.865
-181.007, -70.727, 15.946, 24.898
-181.004, -71.260, 15.997, 24.931
-181.001, -71.794, 16.047, 24.964
-180.997, -72.331, 16.098, 24.997
-180.994, -72.869, 16.149, 25.030
-180.990, -73.408, 16.200, 25.063
-180.987, -73.949, 16.252, 25.096
-180.984, -74.492, 16.303, 25.129
-180.980, -75.037, 16.355, 25.162
-180.977, -75.584, 16.406, 25.195
-180.973, -76.132, 16.458, 25.228
-180.970, -76.682, 16.510, 25.261
-180.966, -77.233, 16.563, 25.294
-180.963, -77.787, 16.615, 25.327
-180.959, -78.342, 16.667, 25.360
-180.955, -78.899, 16.720, 25.393
-180.952, -79.458, 16.773, 25.426
-180.948, -80.018, 16.826, 25.459
-180.944, -80.580, 16.879, 25.492
-180.941, -81.144, 16.932, 25.525
-180.937, -81.710, 16.986, 25.558
-180.933, -82.278, 17.039, 25.591
-180.929, -82.847, 17.093, 25.624
-180.925, -83.418, 17.147, 25.657
-180.922, -83.991, 17.201, 25.690
-180.918, -84.566, 17.255, 25.723
-180.914, -85.142, 17.310, 25.756
-180.910, -85.721, 17.364, 25.789
-180.906, -86.301, 17.419, 25.822
-180.902, -86.883, 17.474, 25.855
-180.898, -87.467, 17.528, 25.888
-180.894, -88.052, 17.583, 25.921
-180.890, -88.640, 17.636, 25.954
-180.886, -89.229, 17.687, 25.987
-180.882, -89.820, 17.735, 26.020
-180.877, -90.412, 17.776, 26.053
-180.873, -91.005, 17.810, 26.086
-180.869, -91.599, 17.835, 26.119
-180.865, -92.194, 17.847, 26.152
-180.860, -92.788, 17.845, 26.185
-180.856, -93.382, 17.828, 26.218
-180.852, -93.975, 17.796, 26.251
-180.848, -94.567, 17.750, 26.284
-180.843, -95.156, 17.693, 26.317
-180.839, -95.744, 17.625, 26.350
-180.835, -96.328, 17.550, 26.383
-180.830, -96.911, 17.470, 26.416
-180.826, -97.490, 17.388, 26.449
-180.822, -98.067, 17.305, 26.482
-180.818, -98.641, 17.224, 26.515
-180.813, -99.213, 17.146, 26.548
-180.809, -99.782, 17.073, 26.581
-180.805, -100.349, 17.005, 26.614
-180.800, -100.914, 16.943, 26.647
-180.796, -101.478, 16.888, 26.680
-180.792, -102.039, 16.839, 26.713
-180.787, -102.600, 16.798, 26.746
-180.783, -103.159, 16.762, 26.779
-180.779, -103.717, 16.733, 26.812
-180.774, -104.274, 16.710, 26.845
-180.770, -104.831, 16.692, 26.878
-180.766, -105.387, 16.680, 26.911
-180.761, -105.943, 16.672, 26.944
-180.757, -106.499, 16.668, 26.977
-180.752, -107.055, 16.667, 27.010
-180.748, -107.611, 16.669, 27.043
-180.743, -108.167, 16.672, 27.076
-180.739, -108.723, 16.676, 27.109
-180.735, -109.279, 16.680, 27.142
-180.730, -109.836, 16.684, 27.175
-180.726, -110.392, 16.686, 27.208
-180.721, -110.948, 16.685, 27.241
-180.717, -111.504, 16.681, 27.274
-180.712, -112.060, 16.674, 27.307
-180.708, -112.616, 16.661, 27.340
-180.703, -113.171, 16.644, 27.373
-180.698, -113.725, 16.622, 27.406
-180.694, -114.278, 16.595, 27.439
-180.689, -114.830, 16.564, 27.472
-180.685, -115.382, 16.528, 27.505
-180.680, -115.931, 16.489, 27.538
-180.676, -116.480, 16.447, 27.571
-180.671, -117.027, 16.403, 27.604
-180.666, -117.572, 16.358, 27.637
-180.662, -118.116, 16.312, 27.670
-180.657, -118.658, 16.266, 27.703
-180.652, -119.199, 16.221, 27.736
-180.648, -119.739, 16.178, 27.769
-180.643, -120.277, 16.136, 27.802
-180.638, -120.813, 16.097, 27.835
-180.634, -121.349, 16.060, 27.868
-180.629, -121.884, 16.026, 27.901
-180.625, -122.417, 15.995, 27.934
-180.620, -122.949, 15.966, 27.967
-180.615, -123.481, 15.940, 28.000
-180.610, -124.012, 15.917, 28.033
-180.606, -124.542, 15.895, 28.066
-180.601, -125.071, 15.876, 28.099
-180.596, -125.600, 15.858, 28.132
-180.592, -126.128, 15.842, 28.165
-180.587, -126.656, 15.827, 28.198
-180.582, -127.184, 15.812, 28.231
-180.577, -127.710, 15.797, 28.264
-180.573, -128.237, 15.783, 28.297
-180.568, -128.762, 15.767, 28.330
-180.563, -129.288, 15.751, 28.363
-180.558, -129.812, 15.734, 28.396
-180.553, -130.336, 15.716, 28.429
-180.548, -130.860, 15.696, 28.462
-180.544, -131.382, 15.674, 28.495
-180.539, -131.904, 15.651, 28.528
-180.534, -132.425, 15.625, 28.561
-180.529, -132.945, 15.599, 28.594
-180.524, -133.464, 15.571, 28.627
-180.519, -133.983, 15.541, 28.660
-180.514, -134.500, 15.511, 28.693
-180.509, -135.016, 15.480, 28.726
-180.505, -135.531, 15.448, 28.759
-180.500, -136.045, 15.417, 28.792
-180.495, -136.558, 15.385, 28.825
-180.490, -137.070, 15.353, 28.858
-180.485, -137.581, 15.322, 28.891
-180.480, -138.091, 15.292, 28.924
-180.475, -138.600, 15.262, 28.957
-180.470, -139.108, 15.233, 28.990
-180.465, -139.615, 15.205, 29.023
-180.460, -140.121, 15.179, 29.056
-180.455, -140.626, 15.153, 29.089
-180.450, -141.131, 15.128, 29.122
-180.445, -141.635, 15.104, 29.155
-180.440, -142.137, 15.081, 29.188
-180.435, -142.640, 15.059, 29.221
-180.430, -143.141, 15.037, 29.254
-180.425, -143.642, 15.016, 29.287
-180.419, -144.142, 14.996, 29.320
-180.414, -144.641, 14.975, 29.353
-180.409, -145.140, 14.954, 29.386
-180.404, -145.638, 14.934, 29.419
-180.399, -146.135, 14.913, 29.452
-180.394, -146.632, 14.892, 29.485
-180.389, -147.128, 14.870, 29.518
-180.383, -147.623, 14.848, 29.551
-180.378, -148.117, 14.825, 29.584
-180.373, -148.611, 14.802, 29.617
-180.368, -149.103, 14.778, 29.650
-180.363, -149.595, 14.754, 29.683
-180.357, -150.086, 14.729, 29.716
-180.352, -150.577, 14.704, 29.749
-180.347, -151.066, 14.679, 29.782
-180.341, -151.555, 14.653, 29.815
-180.336, -152.043, 14.627, 29.848
-180.331, -152.529, 14.601, 29.881
-180.325, -153.015, 14.575, 29.914
-180.320, -153.500, 14.549, 29.947
-180.315, -153.985, 14.523, 29.980
-180.309, -154.468, 14.497, 30.013
-180.304, -154.951, 14.472, 30.046
-180.299, -155.432, 14.447, 30.079
-180.293, -155.913, 14.422, 30.112
-180.288, -156.393, 14.398, 30.145
-180.282, -156.873, 14.374, 30.178
-180.277, -157.351, 14.351, 30.211
-180.271, -157.829, 14.327, 30.244
-180.266, -158.306, 14.305, 30.277
-180.260, -158.782, 14.282, 30.310
-180.255, -159.258, 14.260, 30.343
-180.249, -159.732, 14.238, 30.376
-180.243, -160.207, 14.216, 30.409
-180.238, -160.680, 14.194, 30.442
-180.232, -161.152, 14.172, 30.475
-180.226, -161.624, 14.150, 30.508
-180.221, -162.095, 14.128, 30.541
-180.215, -162.566, 14.106, 30.574
-180.209, -163.035, 14.084, 30.607
-180.204, -163.504, 14.062, 30.640
-180.198, -163.972, 14.039, 30.673
-180.192, -164.440, 14.017, 30.706
-180.186, -164.906, 13.994, 30.739
-180.180, -165.372, 13.971, 30.772
-180.174, -165.837, 13.948, 30.805
-180.168, -166.302, 13.925, 30.838
-180.162, -166.765, 13.901, 30.871
-180.156, -167.228, 13.878, 30.904
-180.150, -167.690, 13.855, 30.937
-180.144, -168.151, 13.831, 30.970
-180.138, -168.611, 13.808, 31.003
-180.132, -169.071, 13.785, 31.036
-180.126, -169.530, 13.762, 31.069
-180.120, -169.988, 13.739, 31.102
-180.114, -170.445, 13.716, 31.135
-180.107, -170.902, 13.693, 31.168
-180.101, -171.358, 13.670, 31.201
-180.095, -171.813, 13.648, 31.234
-180.088, -172.267, 13.626, 31.267
-180.082, -172.721, 13.603, 31.300
-180.075, -173.174, 13.581, 31.333
-180.069, -173.626, 13.560, 31.366
-180.062, -174.077, 13.538, 31.399
-180.055, -174.528, 13.516, 31.432
-180.049, -174.978, 13.495, 31.465
-180.042, -175.427, 13.473, 31.498
-180.035, -175.876, 13.452, 31.531
-180.027, -176.323, 13.430, 31.564
-180.020, -176.770, 13.409, 31.597
-180.012, -177.217, 13.387, 31.630
-180.003, -177.662, 13.366, 31.663
-179.994, -178.107, 13.344, 31.696
-179.985, -178.551, 13.322, 31.729
-179.975, -178.995, 13.301, 31.762
-179.964, -179.438, 13.279, 31.795
-179.952, -179.879, 13.257, 31.828
-179.939, -180.321, 13.235, 31.861
-179.925, -180.761, 13.214, 31.894
-179.910, -181.201, 13.192, 31.927
-179.894, -181.639, 13.170, 31.960
-179.877, -182.078, 13.148, 31.993
-179.858, -182.515, 13.126, 32.026
-179.838, -182.951, 13.105, 32.059
-179.816, -183.387, 13.083, 32.092
-179.794, -183.822, 13.062, 32.125
-179.769, -184.256, 13.040, 32.158
-179.743, -184.689, 13.019, 32.191
-179.715, -185.122, 12.997, 32.224
-179.686, -185.553, 12.976, 32.257
-179.654, -185.984, 12.954, 32.290
-179.621, -186.414, 12.933, 32.323
-179.586, -186.843, 12.913, 32.356
-179.549, -187.272, 12.892, 32.389
-179.511, -187.699, 12.871, 32.422
-179.470, -188.125, 12.850, 32.455
-179.428, -188.551, 12.829, 32.488
-179.384, -188.976, 12.809, 32.521
-179.338, -189.400, 12.788, 32.554
-179.290, -189.823, 12.768, 32.587
-179.240, -190.245, 12.747, 32.620
-179.189, -190.666, 12.727, 32.653
-179.135, -191.086, 12.706, 32.686
-179.079, -191.505, 12.685, 32.719
-179.021, -191.924, 12.665, 32.752
-178.962, -192.341, 12.645, 32.785
-178.900, -192.757, 12.624, 32.818
-178.836, -193.173, 12.604, 32.851
-178.771, -193.587, 12.583, 32.884
-178.704, -194.000, 12.563, 32.917
-178.635, -194.413, 12.543, 32.950
-178.564, -194.824, 12.523, 32.983
-178.491, -195.235, 12.502, 33.016
-178.416, -195.644, 12.482, 33.049
-178.339, -196.052, 12.461, 33.082
-178.260, -196.459, 12.441, 33.115
-178.179, -196.866, 12.421, 33.148
-178.097, -197.271, 12.404, 33.181
-178.013, -197.675, 12.392, 33.214
-177.926, -198.079, 12.385, 33.247
-177.838, -198.482, 12.384, 33.280
-177.747, -198.885, 12.389, 33.313
-177.655, -199.288, 12.401, 33.346
-177.561, -199.691, 12.419, 33.379
-177.464, -200.094, 12.442, 33.412
-177.366, -200.498, 12.471, 33.445
-177.265, -200.902, 12.505, 33.478
-177.162, -201.308, 12.543, 33.511
-177.056, -201.713, 12.585, 33.544
-176.949, -202.120, 12.631, 33.577
-176.839, -202.528, 12.680, 33.610
-176.727, -202.938, 12.732, 33.643
-176.613, -203.348, 12.787, 33.676
-176.497, -203.760, 12.843, 33.709
-176.378, -204.173, 12.902, 33.742
-176.256, -204.587, 12.961, 33.775
-176.133, -205.003, 13.022, 33.808
-176.007, -205.420, 13.085, 33.841
-175.879, -205.839, 13.147, 33.874
-175.748, -206.259, 13.211, 33.907
-175.615, -206.680, 13.273, 33.940
-175.480, -207.103, 13.336, 33.973
-175.342, -207.527, 13.398, 34.006
-175.202, -207.953, 13.460, 34.039
-175.059, -208.380, 13.520, 34.072
-174.913, -208.808, 13.580, 34.105
-174.766, -209.238, 13.638, 34.138
-174.616, -209.668, 13.695, 34.171
-174.463, -210.100, 13.751, 34.204
-174.309, -210.533, 13.804, 34.237
-174.152, -210.967, 13.856, 34.270
-173.993, -211.402, 13.906, 34.303
-173.831, -211.837, 13.955, 34.336
-173.668, -212.274, 14.002, 34.369
-173.502, -212.711, 14.047, 34.402
-173.334, -213.149, 14.091, 34.435
-173.163, -213.588, 14.134, 34.468
-172.991, -214.027, 14.175, 34.501
-172.816, -214.467, 14.216, 34.534
-172.639, -214.907, 14.255, 34.567
-172.460, -215.348, 14.295, 34.600
-172.278, -215.790, 14.334, 34.633
-172.095, -216.232, 14.373, 34.666
-171.909, -216.675, 14.412, 34.699
-171.722, -217.118, 14.451, 34.732
-171.532, -217.561, 14.490, 34.765
-171.340, -218.006, 14.530, 34.798
-171.146, -218.450, 14.570, 34.831
-170.949, -218.896, 14.611, 34.864
-170.752, -219.342, 14.653, 34.897
-170.552, -219.788, 14.695, 34.930
-170.350, -220.236, 14.739, 34.963
-170.146, -220.684, 14.782, 34.996
-169.940, -221.133, 14.827, 35.029
-169.732, -221.582, 14.872, 35.062
-169.522, -222.033, 14.918, 35.095
-169.311, -222.484, 14.965, 35.128
-169.097, -222.936, 15.012, 35.161
-168.881, -223.389, 15.060, 35.194
-168.664, -223.843, 15.109, 35.227
-168.444, -224.297, 15.157, 35.260
-168.222, -224.753, 15.207, 35.293
-167.999, -225.209, 15.257, 35.326
-167.773, -225.666, 15.308, 35.359
-167.546, -226.124, 15.358, 35.392
-167.316, -226.584, 15.410, 35.425
-167.085, -227.044, 15.461, 35.458
-166.852, -227.505, 15.513, 35.491
-166.617, -227.967, 15.565, 35.524
-166.379, -228.429, 15.617, 35.557
-166.140, -228.893, 15.669, 35.590
-165.899, -229.358, 15.721, 35.623
-165.656, -229.824, 15.774, 35.656
-165.411, -230.290, 15.827, 35.689
-165.164, -230.758, 15.879, 35.722
-164.915, -231.227, 15.932, 35.755
-164.665, -231.697, 15.984, 35.788
-164.412, -232.167, 16.037, 35.821
-164.158, -232.639, 16.090, 35.854
-163.902, -233.112, 16.142, 35.887
-163.645, -233.586, 16.195, 35.920
-163.385, -234.061, 16.248, 35.953
-163.124, -234.537, 16.300, 35.986
-162.862, -235.014, 16.353, 36.019
-162.597, -235.492, 16.405, 36.052
-162.332, -235.972, 16.458, 36.085
-162.064, -236.452, 16.510, 36.118
-161.795, -236.934, 16.563, 36.151
-161.524, -237.416, 16.615, 36.184
-161.252, -237.900, 16.668, 36.217
-160.978, -238.385, 16.720, 36.250
-160.703, -238.871, 16.773, 36.283
-160.427, -239.359, 16.825, 36.316
-160.149, -239.847, 16.878, 36.349
-159.869, -240.337, 16.931, 36.382
-159.589, -240.828, 16.984, 36.415
-159.307, -241.321, 17.036, 36.448
-159.023, -241.815, 17.089, 36.481
-158.739, -242.310, 17.143, 36.514
-158.453, -242.806, 17.196, 36.547
-158.166, -243.304, 17.249, 36.580
-157.878, -243.803, 17.303, 36.613
-157.588, -244.303, 17.357, 36.646
-157.298, -244.805, 17.411, 36.679
-157.007, -245.309, 17.465, 36.712
-156.714, -245.814, 17.519, 36.745
-156.421, -246.321, 17.573, 36.778
-156.127, -246.829, 17.628, 36.811
-155.833, -247.339, 17.683, 36.844
-155.537, -247.850, 17.737, 36.877
-155.241, -248.364, 17.792, 36.910
-154.945, -248.879, 17.848, 36.943
-154.648, -249.396, 17.903, 36.976
-154.351, -249.916, 17.958, 37.009
-154.053, -250.437, 18.014, 37.042
-153.756, -250.960, 18.070, 37.075
-153.458, -251.485, 18.126, 37.108
-153.161, -252.013, 18.182, 37.141
-152.864, -252.543, 18.238, 37.174
-152.567, -253.075, 18.294, 37.207
-152.270, -253.609, 18.350, 37.240
-151.974, -254.146, 18.406, 37.273
-151.678, -254.685, 18.460, 37.306
-151.384, -255.227, 18.513, 37.339
-151.090, -255.771, 18.563, 37.372
-150.797, -256.317, 18.608, 37.405
-150.506, -256.866, 18.647, 37.438
-150.216, -257.416, 18.677, 37.471
-149.927, -257.969, 18.698, 37.504
-149.641, -258.522, 18.707, 37.537
-149.357, -259.077, 18.703, 37.570
-149.076, -259.632, 18.686, 37.603
-148.797, -260.188, 18.655, 37.636
-148.522, -260.743, 18.612, 37.669
-148.249, -261.298, 18.558, 37.702
-147.980, -261.853, 18.495, 37.735
-147.715, -262.407, 18.426, 37.768
-147.453, -262.960, 18.353, 37.801
-147.195, -263.511, 18.278, 37.834
-146.941, -264.062, 18.203, 37.867
-146.690, -264.612, 18.129, 37.900
-146.443, -265.161, 18.060, 37.933
-146.200, -265.710, 17.998, 37.966
-145.961, -266.258, 17.944, 37.999
-145.724, -266.806, 17.898, 38.032
-145.491, -267.354, 17.861, 38.065
-145.261, -267.902, 17.832, 38.098
-145.035, -268.451, 17.811, 38.131
-144.811, -269.001, 17.799, 38.164
-144.590, -269.552, 17.793, 38.197
-144.372, -270.103, 17.794, 38.230
-144.156, -270.656, 17.802, 38.263
-143.943, -271.211, 17.815, 38.296
-143.733, -271.767, 17.834, 38.329
-143.525, -272.325, 17.857, 38.362
-143.319, -272.885, 17.885, 38.395
-143.116, -273.446, 17.917, 38.428
-142.915, -274.010, 17.952, 38.461
-142.717, -274.576, 17.991, 38.494
-142.521, -275.144, 18.032, 38.527
-142.327, -275.714, 18.077, 38.560
-142.135, -276.287, 18.123, 38.593
-141.946, -276.862, 18.172, 38.626
-141.759, -277.440, 18.221, 38.659
-141.574, -278.020, 18.272, 38.692
-141.392, -278.603, 18.323, 38.725
-141.212, -279.188, 18.373, 38.758
-141.034, -279.775, 18.422, 38.791
-140.859, -280.365, 18.469, 38.824
-140.686, -280.957, 18.511, 38.857
-140.516, -281.551, 18.549, 38.890
-140.349, -282.147, 18.579, 38.923
-140.185, -282.745, 18.599, 38.956
-140.023, -283.343, 18.608, 38.989
-139.865, -283.943, 18.604, 39.022
-139.709, -284.542, 18.586, 39.055
-139.557, -285.141, 18.554, 39.088
-139.408, -285.740, 18.510, 39.121
-139.263, -286.337, 18.453, 39.154
-139.121, -286.933, 18.388, 39.187
-138.983, -287.528, 18.315, 39.220
-138.848, -288.120, 18.236, 39.253
-138.717, -288.711, 18.155, 39.286
-138.590, -289.300, 18.074, 39.319
-138.466, -289.887, 17.993, 39.352
-138.345, -290.472, 17.916, 39.385
-138.229, -291.055, 17.842, 39.418
-138.115, -291.637, 17.773, 39.451
-138.005, -292.217, 17.710, 39.484
-137.898, -292.796, 17.653, 39.517
-137.795, -293.374, 17.601, 39.550
-137.695, -293.951, 17.556, 39.583
-137.598, -294.527, 17.518, 39.616
-137.504, -295.102, 17.485, 39.649
-137.413, -295.677, 17.458, 39.682
-137.324, -296.252, 17.437, 39.715
-137.239, -296.827, 17.420, 39.748
-137.157, -297.401, 17.408, 39.781
-137.077, -297.976, 17.400, 39.814
-137.000, -298.551, 17.395, 39.847
-136.926, -299.126, 17.394, 39.880
-136.855, -299.702, 17.394, 39.913
-136.787, -300.278, 17.396, 39.946
-136.721, -300.854, 17.399, 39.979
-136.658, -301.431, 17.402, 40.012
-136.598, -302.008, 17.405, 40.045
-136.540, -302.586, 17.406, 40.078
-136.486, -303.163, 17.405, 40.111
-136.434, -303.741, 17.402, 40.144
-136.385, -304.319, 17.394, 40.177
-136.338, -304.896, 17.383, 40.210
-136.295, -305.474, 17.367, 40.243
-136.255, -306.051, 17.347, 40.276
-136.217, -306.627, 17.322, 40.309
-136.182, -307.202, 17.293, 40.342
-136.150, -307.777, 17.259, 40.375
-136.121, -308.350, 17.222, 40.408
-136.095, -308.922, 17.182, 40.441
-136.072, -309.493, 17.139, 40.474
-136.052, -310.062, 17.094, 40.507
-136.035, -310.631, 17.048, 40.540
-136.020, -311.197, 17.003, 40.573
-136.009, -311.762, 16.957, 40.606
-136.001, -312.326, 16.912, 40.639
-135.995, -312.889, 16.869, 40.672
-135.993, -313.450, 16.828, 40.705
-135.994, -314.010, 16.789, 40.738
-135.997, -314.568, 16.752, 40.771
-136.004, -315.125, 16.718, 40.804
-136.013, -315.682, 16.686, 40.837
-136.026, -316.237, 16.657, 40.870
-136.041, -316.791, 16.631, 40.903
-136.060, -317.345, 16.606, 40.936
-136.082, -317.897, 16.584, 40.969
-136.107, -318.449, 16.564, 41.002
-136.135, -319.000, 16.546, 41.035
-136.166, -319.550, 16.529, 41.068
-136.200, -320.100, 16.513, 41.101
-136.237, -320.649, 16.498, 41.134
-136.276, -321.197, 16.483, 41.167
-136.319, -321.744, 16.468, 41.200
-136.366, -322.291, 16.453, 41.233
-136.415, -322.836, 16.437, 41.266
-136.468, -323.381, 16.420, 41.299
-136.524, -323.925, 16.402, 41.332
-136.583, -324.468, 16.383, 41.365
-136.645, -325.010, 16.362, 41.398
-136.711, -325.551, 16.340, 41.431
-136.779, -326.090, 16.316, 41.464
-136.851, -326.628, 16.290, 41.497
-136.927, -327.165, 16.263, 41.530
-137.006, -327.701, 16.234, 41.563
-137.088, -328.234, 16.204, 41.596
-137.174, -328.767, 16.174, 41.629
-137.263, -329.297, 16.142, 41.662
-137.356, -329.826, 16.110, 41.695
-137.452, -330.354, 16.078, 41.728
-137.551, -330.879, 16.046, 41.761
-137.654, -331.403, 16.014, 41.794
-137.760, -331.925, 15.982, 41.827
-137.870, -332.446, 15.951, 41.860
-137.983, -332.964, 15.921, 41.893
-138.100, -333.481, 15.892, 41.926
-138.220, -333.996, 15.862, 41.959
-138.345, -334.509, 15.835, 41.992
-138.473, -335.020, 15.808, 42.025
-138.604, -335.529, 15.782, 42.058
-138.740, -336.037, 15.757, 42.091
-138.878, -336.543, 15.734, 42.124
-139.021, -337.047, 15.711, 42.157
-139.166, -337.549, 15.689, 42.190
-139.315, -338.049, 15.667, 42.223
-139.467, -338.548, 15.647, 42.256
-139.623, -339.045, 15.626, 42.289
-139.781, -339.541, 15.606, 42.322
-139.943, -340.035, 15.586, 42.355
-140.108, -340.527, 15.566, 42.388
-140.275, -341.017, 15.545, 42.421
-140.445, -341.506, 15.524, 42.454
-140.617, -341.993, 15.502, 42.487
-140.793, -342.479, 15.480, 42.520
-140.971, -342.962, 15.457, 42.553
-141.151, -343.444, 15.434, 42.586
-141.334, -343.924, 15.410, 42.619
-141.519, -344.402, 15.385, 42.652
-141.706, -344.879, 15.360, 42.685
-141.895, -345.354, 15.334, 42.718
-142.085, -345.828, 15.307, 42.751
-142.278, -346.299, 15.280, 42.784
-142.472, -346.769, 15.253, 42.817
-142.668, -347.237, 15.226, 42.850
-142.866, -347.704, 15.199, 42.883
-143.065, -348.169, 15.171, 42.916
-143.265, -348.633, 15.144, 42.949
-143.466, -349.095, 15.117, 42.982
-143.669, -349.555, 15.090, 43.015
-143.873, -350.014, 15.064, 43.048
-144.079, -350.472, 15.038, 43.081
-144.285, -350.928, 15.015, 43.114
-144.492, -351.383, 14.997, 43.147
-144.701, -351.837, 14.984, 43.180
-144.911, -352.290, 14.977, 43.213
-145.122, -352.742, 14.976, 43.246
-145.334, -353.194, 14.982, 43.279
-145.548, -353.646, 14.993, 43.312
-145.763, -354.098, 15.011, 43.345
-145.979, -354.550, 15.034, 43.378
-146.197, -355.003, 15.062, 43.411
-146.417, -355.455, 15.094, 43.444
-146.637, -355.909, 15.131, 43.477
-146.860, -356.363, 15.172, 43.510
-147.084, -356.818, 15.217, 43.543
-147.309, -357.274, 15.264, 43.576
-147.536, -357.731, 15.315, 43.609
-147.765, -358.190, 15.369, 43.642
-147.995, -358.649, 15.425, 43.675
-148.228, -359.110, 15.483, 43.708
-148.461, -359.572, 15.543, 43.741
-148.697, -360.036, 15.605, 43.774
-148.934, -360.501, 15.669, 43.807
-149.172, -360.967, 15.734, 43.840
-149.413, -361.436, 15.801, 43.873
-149.655, -361.906, 15.868, 43.906
-149.898, -362.377, 15.936, 43.939
-150.144, -362.851, 16.005, 43.972
-150.391, -363.326, 16.075, 44.005
-150.640, -363.802, 16.145, 44.038
-150.890, -364.281, 16.216, 44.071
-151.142, -364.761, 16.287, 44.104
-151.396, -365.243, 16.357, 44.137
-151.651, -365.727, 16.428, 44.170
-151.908, -366.213, 16.499, 44.203
-152.166, -366.701, 16.569, 44.236
-152.426, -367.190, 16.639, 44.269
-152.688, -367.681, 16.708, 44.302
-152.951, -368.174, 16.777, 44.335
-153.215, -368.669, 16.845, 44.368
-153.481, -369.166, 16.913, 44.401
-153.748, -369.664, 16.979, 44.434
-154.017, -370.164, 17.045, 44.467
-154.287, -370.666, 17.109, 44.500
-154.558, -371.169, 17.173, 44.533
-154.830, -371.675, 17.235, 44.566
-155.104, -372.181, 17.297, 44.599
-155.378, -372.690, 17.357, 44.632
-155.654, -373.200, 17.416, 44.665
-155.931, -373.712, 17.474, 44.698
-156.209, -374.225, 17.532, 44.731
-156.489, -374.740, 17.588, 44.764
-156.769, -375.257, 17.643, 44.797
-157.050, -375.775, 17.698, 44.830
-157.332, -376.295, 17.752, 44.863
-157.615, -376.816, 17.805, 44.896
-157.898, -377.339, 17.858, 44.929
-158.183, -377.863, 17.910, 44.962
-158.468, -378.389, 17.962, 44.995
-158.754, -378.916, 18.013, 45.028
-159.041, -379.445, 18.064, 45.061
-159.329, -379.976, 18.115, 45.094
-159.617, -380.508, 18.167, 45.127
-159.906, -381.041, 18.218, 45.160
-160.195, -381.577, 18.269, 45.193
-160.485, -382.113, 18.320, 45.226
-160.776, -382.652, 18.371, 45.259
-161.067, -383.192, 18.423, 45.292
-161.359, -383.734, 18.475, 45.325
-161.652, -384.277, 18.528, 45.358
-161.944, -384.822, 18.580, 45.391
-162.238, -385.370, 18.633, 45.424
-162.532, -385.918, 18.687, 45.457
-162.826, -386.469, 18.741, 45.490
-163.121, -387.021, 18.795, 45.523
-163.416, -387.575, 18.850, 45.556
-163.711, -388.132, 18.905, 45.589
-164.007, -388.690, 18.960, 45.622
-164.303, -389.249, 19.016, 45.655
-164.600, -389.811, 19.073, 45.688
-164.896, -390.375, 19.129, 45.721
-165.194, -390.941, 19.187, 45.754
-165.491, -391.509, 19.244, 45.787
-165.788, -392.079, 19.302, 45.820
-166.086, -392.651, 19.361, 45.853
-166.384, -393.225, 19.420, 45.886
-166.682, -393.801, 19.479, 45.919
-166.981, -394.380, 19.538, 45.952
-167.279, -394.961, 19.598, 45.985
-167.578, -395.543, 19.658, 46.018
-167.876, -396.128, 19.718, 46.051
-168.175, -396.716, 19.779, 46.084
-168.473, -397.305, 19.840, 46.117
-168.772, -397.897, 19.901, 46.150
